District	timeSlot	orderNum_valid	price_valid	orderNum_invalid	price_invalid
08232402614a9b48895cc3d0aeb0e9f2	1	1	31.0	1	34.0
08232402614a9b48895cc3d0aeb0e9f2	2	0		0	
08232402614a9b48895cc3d0aeb0e9f2	3	0		0	
08232402614a9b48895cc3d0aeb0e9f2	4	0		2	56.0
08232402614a9b48895cc3d0aeb0e9f2	5	0		1	9.0
08232402614a9b48895cc3d0aeb0e9f2	6	0		0	
08232402614a9b48895cc3d0aeb0e9f2	7	0		0	
08232402614a9b48895cc3d0aeb0e9f2	8	0		0	
08232402614a9b48895cc3d0aeb0e9f2	9	0		0	
08232402614a9b48895cc3d0aeb0e9f2	10	0		0	
08232402614a9b48895cc3d0aeb0e9f2	11	0		0	
08232402614a9b48895cc3d0aeb0e9f2	12	0		0	
08232402614a9b48895cc3d0aeb0e9f2	13	0		0	
08232402614a9b48895cc3d0aeb0e9f2	14	0		0	
08232402614a9b48895cc3d0aeb0e9f2	15	0		0	
08232402614a9b48895cc3d0aeb0e9f2	16	0		0	
08232402614a9b48895cc3d0aeb0e9f2	17	0		1	36.0
08232402614a9b48895cc3d0aeb0e9f2	18	0		1	16.0
08232402614a9b48895cc3d0aeb0e9f2	19	0		0	
08232402614a9b48895cc3d0aeb0e9f2	20	0		0	
08232402614a9b48895cc3d0aeb0e9f2	21	0		0	
08232402614a9b48895cc3d0aeb0e9f2	22	0		0	
08232402614a9b48895cc3d0aeb0e9f2	23	0		0	
08232402614a9b48895cc3d0aeb0e9f2	24	0		0	
08232402614a9b48895cc3d0aeb0e9f2	25	0		0	
08232402614a9b48895cc3d0aeb0e9f2	26	0		0	
08232402614a9b48895cc3d0aeb0e9f2	27	0		0	
08232402614a9b48895cc3d0aeb0e9f2	28	0		0	
08232402614a9b48895cc3d0aeb0e9f2	29	0		0	
08232402614a9b48895cc3d0aeb0e9f2	30	0		0	
08232402614a9b48895cc3d0aeb0e9f2	31	0		0	
08232402614a9b48895cc3d0aeb0e9f2	32	0		0	
08232402614a9b48895cc3d0aeb0e9f2	33	0		0	
08232402614a9b48895cc3d0aeb0e9f2	34	0		0	
08232402614a9b48895cc3d0aeb0e9f2	35	0		0	
08232402614a9b48895cc3d0aeb0e9f2	36	0		0	
08232402614a9b48895cc3d0aeb0e9f2	37	0		0	
08232402614a9b48895cc3d0aeb0e9f2	38	0		0	
08232402614a9b48895cc3d0aeb0e9f2	39	0		0	
08232402614a9b48895cc3d0aeb0e9f2	40	0		0	
08232402614a9b48895cc3d0aeb0e9f2	41	2	44.5	0	
08232402614a9b48895cc3d0aeb0e9f2	42	1	56.0	1	56.0
08232402614a9b48895cc3d0aeb0e9f2	43	0		0	
08232402614a9b48895cc3d0aeb0e9f2	44	0		0	
08232402614a9b48895cc3d0aeb0e9f2	45	0		0	
08232402614a9b48895cc3d0aeb0e9f2	46	0		0	
08232402614a9b48895cc3d0aeb0e9f2	47	1	42.0	0	
08232402614a9b48895cc3d0aeb0e9f2	48	4	24.5	0	
08232402614a9b48895cc3d0aeb0e9f2	49	0		0	
08232402614a9b48895cc3d0aeb0e9f2	50	2	40.0	0	
08232402614a9b48895cc3d0aeb0e9f2	51	5	23.4	2	35.0
08232402614a9b48895cc3d0aeb0e9f2	52	2	27.5	2	59.5
08232402614a9b48895cc3d0aeb0e9f2	53	0		2	39.0
08232402614a9b48895cc3d0aeb0e9f2	54	4	28.5	0	
08232402614a9b48895cc3d0aeb0e9f2	55	1	37.0	2	14.0
08232402614a9b48895cc3d0aeb0e9f2	56	0		2	10.0
08232402614a9b48895cc3d0aeb0e9f2	57	5	33.2	1	9.0
08232402614a9b48895cc3d0aeb0e9f2	58	1	1.0	0	
08232402614a9b48895cc3d0aeb0e9f2	59	1	10.0	0	
08232402614a9b48895cc3d0aeb0e9f2	60	1	37.0	1	18.0
08232402614a9b48895cc3d0aeb0e9f2	61	2	26.5	0	
08232402614a9b48895cc3d0aeb0e9f2	62	1	41.0	0	
08232402614a9b48895cc3d0aeb0e9f2	63	1	20.0	3	13.0
08232402614a9b48895cc3d0aeb0e9f2	64	1	18.0	0	
08232402614a9b48895cc3d0aeb0e9f2	65	0		0	
08232402614a9b48895cc3d0aeb0e9f2	66	0		0	
08232402614a9b48895cc3d0aeb0e9f2	67	1	18.0	0	
08232402614a9b48895cc3d0aeb0e9f2	68	1	27.0	1	18.0
08232402614a9b48895cc3d0aeb0e9f2	69	1	37.0	4	43.0
