District	timeSlot	orderNum_valid	price_valid	orderNum_invalid	price_invalid
08232402614a9b48895cc3d0aeb0e9f2	1	0		0	
08232402614a9b48895cc3d0aeb0e9f2	2	0		0	
08232402614a9b48895cc3d0aeb0e9f2	3	0		1	46.0
08232402614a9b48895cc3d0aeb0e9f2	4	0		0	
08232402614a9b48895cc3d0aeb0e9f2	5	0		0	
08232402614a9b48895cc3d0aeb0e9f2	6	0		0	
08232402614a9b48895cc3d0aeb0e9f2	7	0		0	
08232402614a9b48895cc3d0aeb0e9f2	8	0		1	74.0
08232402614a9b48895cc3d0aeb0e9f2	9	0		0	
08232402614a9b48895cc3d0aeb0e9f2	10	0		0	
08232402614a9b48895cc3d0aeb0e9f2	11	0		0	
08232402614a9b48895cc3d0aeb0e9f2	12	0		0	
08232402614a9b48895cc3d0aeb0e9f2	13	0		0	
08232402614a9b48895cc3d0aeb0e9f2	14	0		0	
08232402614a9b48895cc3d0aeb0e9f2	15	0		0	
08232402614a9b48895cc3d0aeb0e9f2	16	0		0	
08232402614a9b48895cc3d0aeb0e9f2	17	0		0	
08232402614a9b48895cc3d0aeb0e9f2	18	0		0	
08232402614a9b48895cc3d0aeb0e9f2	19	0		0	
08232402614a9b48895cc3d0aeb0e9f2	20	0		0	
08232402614a9b48895cc3d0aeb0e9f2	21	0		0	
08232402614a9b48895cc3d0aeb0e9f2	22	0		0	
08232402614a9b48895cc3d0aeb0e9f2	23	0		0	
08232402614a9b48895cc3d0aeb0e9f2	24	0		0	
08232402614a9b48895cc3d0aeb0e9f2	25	0		0	
08232402614a9b48895cc3d0aeb0e9f2	26	0		0	
08232402614a9b48895cc3d0aeb0e9f2	27	0		0	
08232402614a9b48895cc3d0aeb0e9f2	28	0		0	
08232402614a9b48895cc3d0aeb0e9f2	29	0		0	
08232402614a9b48895cc3d0aeb0e9f2	30	0		0	
08232402614a9b48895cc3d0aeb0e9f2	31	0		0	
08232402614a9b48895cc3d0aeb0e9f2	32	0		0	
08232402614a9b48895cc3d0aeb0e9f2	33	0		0	
08232402614a9b48895cc3d0aeb0e9f2	34	1	17.0	0	
08232402614a9b48895cc3d0aeb0e9f2	35	0		0	
08232402614a9b48895cc3d0aeb0e9f2	36	0		0	
08232402614a9b48895cc3d0aeb0e9f2	37	0		0	
