District	timeSlot	orderNum_valid	price_valid	orderNum_invalid	price_invalid
08232402614a9b48895cc3d0aeb0e9f2	1	1	58.0	1	112.0
08232402614a9b48895cc3d0aeb0e9f2	2	0		3	32.6666666667
08232402614a9b48895cc3d0aeb0e9f2	3	0		2	44.0
08232402614a9b48895cc3d0aeb0e9f2	4	0		5	35.4
08232402614a9b48895cc3d0aeb0e9f2	5	1	42.0	1	80.0
08232402614a9b48895cc3d0aeb0e9f2	6	0		0	
08232402614a9b48895cc3d0aeb0e9f2	7	0		0	
08232402614a9b48895cc3d0aeb0e9f2	8	0		0	
08232402614a9b48895cc3d0aeb0e9f2	9	0		0	
08232402614a9b48895cc3d0aeb0e9f2	10	0		0	
08232402614a9b48895cc3d0aeb0e9f2	11	0		3	24.6666666667
08232402614a9b48895cc3d0aeb0e9f2	12	1	17.0	1	95.0
08232402614a9b48895cc3d0aeb0e9f2	13	0		0	
08232402614a9b48895cc3d0aeb0e9f2	14	0		2	4.0
08232402614a9b48895cc3d0aeb0e9f2	15	0		0	
08232402614a9b48895cc3d0aeb0e9f2	16	0		0	
08232402614a9b48895cc3d0aeb0e9f2	17	0		0	
08232402614a9b48895cc3d0aeb0e9f2	18	0		0	
08232402614a9b48895cc3d0aeb0e9f2	19	0		0	
08232402614a9b48895cc3d0aeb0e9f2	20	0		0	
08232402614a9b48895cc3d0aeb0e9f2	21	0		0	
08232402614a9b48895cc3d0aeb0e9f2	22	0		0	
08232402614a9b48895cc3d0aeb0e9f2	23	0		0	
08232402614a9b48895cc3d0aeb0e9f2	24	0		0	
08232402614a9b48895cc3d0aeb0e9f2	25	0		0	
08232402614a9b48895cc3d0aeb0e9f2	26	0		0	
08232402614a9b48895cc3d0aeb0e9f2	27	0		0	
08232402614a9b48895cc3d0aeb0e9f2	28	0		0	
08232402614a9b48895cc3d0aeb0e9f2	29	0		0	
08232402614a9b48895cc3d0aeb0e9f2	30	0		0	
08232402614a9b48895cc3d0aeb0e9f2	31	0		0	
08232402614a9b48895cc3d0aeb0e9f2	32	0		0	
08232402614a9b48895cc3d0aeb0e9f2	33	0		0	
08232402614a9b48895cc3d0aeb0e9f2	34	1	11.0	0	
08232402614a9b48895cc3d0aeb0e9f2	35	0		2	163.5
08232402614a9b48895cc3d0aeb0e9f2	36	0		1	160.0
08232402614a9b48895cc3d0aeb0e9f2	37	0		0	
08232402614a9b48895cc3d0aeb0e9f2	38	0		0	
08232402614a9b48895cc3d0aeb0e9f2	39	0		0	
08232402614a9b48895cc3d0aeb0e9f2	40	0		0	
08232402614a9b48895cc3d0aeb0e9f2	41	0		0	
08232402614a9b48895cc3d0aeb0e9f2	42	0		2	56.0
08232402614a9b48895cc3d0aeb0e9f2	43	0		2	63.5
08232402614a9b48895cc3d0aeb0e9f2	44	1	64.0	1	64.0
08232402614a9b48895cc3d0aeb0e9f2	45	0		0	
08232402614a9b48895cc3d0aeb0e9f2	46	1	28.0	2	28.0
08232402614a9b48895cc3d0aeb0e9f2	47	1	60.0	0	
08232402614a9b48895cc3d0aeb0e9f2	48	1	6.0	1	15.0
08232402614a9b48895cc3d0aeb0e9f2	49	2	26.5	1	13.0
08232402614a9b48895cc3d0aeb0e9f2	50	2	27.0	0	
08232402614a9b48895cc3d0aeb0e9f2	51	2	14.5	1	20.0
08232402614a9b48895cc3d0aeb0e9f2	52	0		0	
08232402614a9b48895cc3d0aeb0e9f2	53	3	39.0	0	
08232402614a9b48895cc3d0aeb0e9f2	54	1	26.0	0	
08232402614a9b48895cc3d0aeb0e9f2	55	1	48.0	0	
08232402614a9b48895cc3d0aeb0e9f2	56	1	57.0	0	
08232402614a9b48895cc3d0aeb0e9f2	57	4	35.5	0	
08232402614a9b48895cc3d0aeb0e9f2	58	0		0	
08232402614a9b48895cc3d0aeb0e9f2	59	0		0	
08232402614a9b48895cc3d0aeb0e9f2	60	1	37.0	0	
08232402614a9b48895cc3d0aeb0e9f2	61	4	37.5	3	27.3333333333
08232402614a9b48895cc3d0aeb0e9f2	62	2	26.5	1	18.0
08232402614a9b48895cc3d0aeb0e9f2	63	0		0	
08232402614a9b48895cc3d0aeb0e9f2	64	1	38.0	1	4.0
08232402614a9b48895cc3d0aeb0e9f2	65	2	28.0	0	
08232402614a9b48895cc3d0aeb0e9f2	66	1	9.0	0	
08232402614a9b48895cc3d0aeb0e9f2	67	1	40.0	0	
08232402614a9b48895cc3d0aeb0e9f2	68	0		0	
08232402614a9b48895cc3d0aeb0e9f2	69	1	54.0	0	
08232402614a9b48895cc3d0aeb0e9f2	70	2	39.5	0	
08232402614a9b48895cc3d0aeb0e9f2	71	1	15.0	0	
08232402614a9b48895cc3d0aeb0e9f2	72	1	4.0	0	
08232402614a9b48895cc3d0aeb0e9f2	73	3	24.6666666667	0	
08232402614a9b48895cc3d0aeb0e9f2	74	0		0	
08232402614a9b48895cc3d0aeb0e9f2	75	1	19.0	0	
08232402614a9b48895cc3d0aeb0e9f2	76	5	28.0	0	
08232402614a9b48895cc3d0aeb0e9f2	77	2	51.5	0	
08232402614a9b48895cc3d0aeb0e9f2	78	1	26.0	0	
08232402614a9b48895cc3d0aeb0e9f2	79	2	23.0	0	
08232402614a9b48895cc3d0aeb0e9f2	80	1	28.0	0	
08232402614a9b48895cc3d0aeb0e9f2	81	0		1	8.0
08232402614a9b48895cc3d0aeb0e9f2	82	0		1	41.0
08232402614a9b48895cc3d0aeb0e9f2	83	1	124.0	1	44.0
08232402614a9b48895cc3d0aeb0e9f2	84	2	26.0	0	
08232402614a9b48895cc3d0aeb0e9f2	85	3	21.0	2	21.5
08232402614a9b48895cc3d0aeb0e9f2	86	0		0	
08232402614a9b48895cc3d0aeb0e9f2	87	1	25.0	0	
08232402614a9b48895cc3d0aeb0e9f2	88	2	37.0	0	
08232402614a9b48895cc3d0aeb0e9f2	89	1	25.0	0	
08232402614a9b48895cc3d0aeb0e9f2	90	0		0	
08232402614a9b48895cc3d0aeb0e9f2	91	1	43.0	0	
08232402614a9b48895cc3d0aeb0e9f2	92	0		1	26.0
08232402614a9b48895cc3d0aeb0e9f2	93	2	36.5	0	
08232402614a9b48895cc3d0aeb0e9f2	94	1	67.0	1	29.0
08232402614a9b48895cc3d0aeb0e9f2	95	3	24.6666666667	2	31.5
08232402614a9b48895cc3d0aeb0e9f2	96	0		0	
08232402614a9b48895cc3d0aeb0e9f2	97	0		0	
08232402614a9b48895cc3d0aeb0e9f2	98	1	88.0	0	
08232402614a9b48895cc3d0aeb0e9f2	99	1	42.0	0	
08232402614a9b48895cc3d0aeb0e9f2	100	0		0	
08232402614a9b48895cc3d0aeb0e9f2	101	0		2	40.0
08232402614a9b48895cc3d0aeb0e9f2	102	3	30.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	103	1	11.0	1	40.0
08232402614a9b48895cc3d0aeb0e9f2	104	0		0	
08232402614a9b48895cc3d0aeb0e9f2	105	2	19.5	0	
08232402614a9b48895cc3d0aeb0e9f2	106	2	6.0	0	
08232402614a9b48895cc3d0aeb0e9f2	107	1	10.0	0	
08232402614a9b48895cc3d0aeb0e9f2	108	3	22.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	109	0		2	73.0
08232402614a9b48895cc3d0aeb0e9f2	110	1	35.0	0	
08232402614a9b48895cc3d0aeb0e9f2	111	2	20.0	0	
08232402614a9b48895cc3d0aeb0e9f2	112	2	8.5	0	
08232402614a9b48895cc3d0aeb0e9f2	113	1	39.0	0	
08232402614a9b48895cc3d0aeb0e9f2	114	0		0	
08232402614a9b48895cc3d0aeb0e9f2	115	0		0	
08232402614a9b48895cc3d0aeb0e9f2	116	3	48.6666666667	0	
08232402614a9b48895cc3d0aeb0e9f2	117	1	35.0	0	
08232402614a9b48895cc3d0aeb0e9f2	118	2	62.5	0	
08232402614a9b48895cc3d0aeb0e9f2	119	1	31.0	0	
08232402614a9b48895cc3d0aeb0e9f2	120	0		0	
08232402614a9b48895cc3d0aeb0e9f2	121	0		0	
08232402614a9b48895cc3d0aeb0e9f2	122	4	26.0	0	
08232402614a9b48895cc3d0aeb0e9f2	123	1	40.0	0	
08232402614a9b48895cc3d0aeb0e9f2	124	1	14.0	0	
08232402614a9b48895cc3d0aeb0e9f2	125	0		2	19.5
08232402614a9b48895cc3d0aeb0e9f2	126	0		0	
08232402614a9b48895cc3d0aeb0e9f2	127	0		0	
08232402614a9b48895cc3d0aeb0e9f2	128	0		0	
08232402614a9b48895cc3d0aeb0e9f2	129	2	40.0	0	
08232402614a9b48895cc3d0aeb0e9f2	130	3	17.0	0	
08232402614a9b48895cc3d0aeb0e9f2	131	1	30.0	0	
08232402614a9b48895cc3d0aeb0e9f2	132	0		0	
08232402614a9b48895cc3d0aeb0e9f2	133	0		0	
08232402614a9b48895cc3d0aeb0e9f2	134	1	22.0	0	
08232402614a9b48895cc3d0aeb0e9f2	135	1	11.0	0	
08232402614a9b48895cc3d0aeb0e9f2	136	3	19.6666666667	0	
08232402614a9b48895cc3d0aeb0e9f2	137	0		0	
08232402614a9b48895cc3d0aeb0e9f2	138	0		0	
08232402614a9b48895cc3d0aeb0e9f2	139	0		0	
08232402614a9b48895cc3d0aeb0e9f2	140	0		0	
08232402614a9b48895cc3d0aeb0e9f2	141	0		0	
08232402614a9b48895cc3d0aeb0e9f2	142	0		1	93.0
08232402614a9b48895cc3d0aeb0e9f2	143	0		0	
08232402614a9b48895cc3d0aeb0e9f2	144	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	1	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	2	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	3	1	84.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	4	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	5	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	6	1	138.0	0	
08f5b445ec6b29deba62e6fd8b0325a6	7	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	8	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	9	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	10	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	11	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	12	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	13	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	14	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	15	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	16	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	17	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	18	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	19	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	20	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	21	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	22	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	23	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	24	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	25	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	26	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	27	0		0	
08f5b445ec6b29deba62e6fd8b0325a6	28	0		0	
