District	timeSlot	orderNum_valid	price_valid	orderNum_invalid	price_invalid
08232402614a9b48895cc3d0aeb0e9f2	1	0		1	8.0
08232402614a9b48895cc3d0aeb0e9f2	2	1	18.0	0	
08232402614a9b48895cc3d0aeb0e9f2	3	0		0	
08232402614a9b48895cc3d0aeb0e9f2	4	0		0	
08232402614a9b48895cc3d0aeb0e9f2	5	0		0	
08232402614a9b48895cc3d0aeb0e9f2	6	0		0	
08232402614a9b48895cc3d0aeb0e9f2	7	0		0	
08232402614a9b48895cc3d0aeb0e9f2	8	0		0	
08232402614a9b48895cc3d0aeb0e9f2	9	0		0	
08232402614a9b48895cc3d0aeb0e9f2	10	0		0	
08232402614a9b48895cc3d0aeb0e9f2	11	0		0	
08232402614a9b48895cc3d0aeb0e9f2	12	1	75.0	0	
08232402614a9b48895cc3d0aeb0e9f2	13	0		0	
08232402614a9b48895cc3d0aeb0e9f2	14	0		0	
08232402614a9b48895cc3d0aeb0e9f2	15	0		0	
08232402614a9b48895cc3d0aeb0e9f2	16	0		0	
08232402614a9b48895cc3d0aeb0e9f2	17	0		0	
08232402614a9b48895cc3d0aeb0e9f2	18	0		0	
08232402614a9b48895cc3d0aeb0e9f2	19	0		0	
08232402614a9b48895cc3d0aeb0e9f2	20	0		0	
08232402614a9b48895cc3d0aeb0e9f2	21	0		0	
08232402614a9b48895cc3d0aeb0e9f2	22	0		0	
08232402614a9b48895cc3d0aeb0e9f2	23	0		0	
08232402614a9b48895cc3d0aeb0e9f2	24	0		0	
08232402614a9b48895cc3d0aeb0e9f2	25	0		0	
08232402614a9b48895cc3d0aeb0e9f2	26	0		0	
08232402614a9b48895cc3d0aeb0e9f2	27	0		0	
08232402614a9b48895cc3d0aeb0e9f2	28	0		0	
08232402614a9b48895cc3d0aeb0e9f2	29	0		0	
08232402614a9b48895cc3d0aeb0e9f2	30	0		0	
08232402614a9b48895cc3d0aeb0e9f2	31	0		0	
08232402614a9b48895cc3d0aeb0e9f2	32	0		0	
08232402614a9b48895cc3d0aeb0e9f2	33	0		0	
08232402614a9b48895cc3d0aeb0e9f2	34	0		0	
08232402614a9b48895cc3d0aeb0e9f2	35	0		0	
08232402614a9b48895cc3d0aeb0e9f2	36	0		0	
08232402614a9b48895cc3d0aeb0e9f2	37	0		0	
08232402614a9b48895cc3d0aeb0e9f2	38	0		0	
08232402614a9b48895cc3d0aeb0e9f2	39	1	32.0	1	24.0
08232402614a9b48895cc3d0aeb0e9f2	40	1	29.0	0	
08232402614a9b48895cc3d0aeb0e9f2	41	1	48.0	0	
08232402614a9b48895cc3d0aeb0e9f2	42	0		0	
08232402614a9b48895cc3d0aeb0e9f2	43	0		0	
08232402614a9b48895cc3d0aeb0e9f2	44	2	36.0	0	
08232402614a9b48895cc3d0aeb0e9f2	45	2	47.5	0	
08232402614a9b48895cc3d0aeb0e9f2	46	1	12.0	0	
08232402614a9b48895cc3d0aeb0e9f2	47	0		0	
08232402614a9b48895cc3d0aeb0e9f2	48	4	31.75	1	15.0
08232402614a9b48895cc3d0aeb0e9f2	49	3	26.3333333333	0	
08232402614a9b48895cc3d0aeb0e9f2	50	2	21.0	0	
08232402614a9b48895cc3d0aeb0e9f2	51	0		0	
08232402614a9b48895cc3d0aeb0e9f2	52	1	25.0	1	18.0
08232402614a9b48895cc3d0aeb0e9f2	53	1	10.0	0	
08232402614a9b48895cc3d0aeb0e9f2	54	2	45.5	0	
08232402614a9b48895cc3d0aeb0e9f2	55	0		3	18.6666666667
08232402614a9b48895cc3d0aeb0e9f2	56	3	42.0	0	
08232402614a9b48895cc3d0aeb0e9f2	57	2	20.5	0	
08232402614a9b48895cc3d0aeb0e9f2	58	1	14.0	1	35.0
08232402614a9b48895cc3d0aeb0e9f2	59	2	42.5	0	
08232402614a9b48895cc3d0aeb0e9f2	60	1	9.0	0	
08232402614a9b48895cc3d0aeb0e9f2	61	0		0	
08232402614a9b48895cc3d0aeb0e9f2	62	1	19.0	0	
08232402614a9b48895cc3d0aeb0e9f2	63	1	68.0	0	
08232402614a9b48895cc3d0aeb0e9f2	64	1	46.0	2	35.0
08232402614a9b48895cc3d0aeb0e9f2	65	0		5	35.0
08232402614a9b48895cc3d0aeb0e9f2	66	1	18.0	1	17.0
08232402614a9b48895cc3d0aeb0e9f2	67	2	45.5	0	
08232402614a9b48895cc3d0aeb0e9f2	68	2	35.5	0	
08232402614a9b48895cc3d0aeb0e9f2	69	1	19.0	1	13.0
08232402614a9b48895cc3d0aeb0e9f2	70	2	46.5	5	41.8
08232402614a9b48895cc3d0aeb0e9f2	71	1	63.0	7	34.2857142857
08232402614a9b48895cc3d0aeb0e9f2	72	2	27.0	1	63.0
08232402614a9b48895cc3d0aeb0e9f2	73	0		0	
08232402614a9b48895cc3d0aeb0e9f2	74	3	21.0	0	
08232402614a9b48895cc3d0aeb0e9f2	75	0		0	
08232402614a9b48895cc3d0aeb0e9f2	76	3	7.0	2	27.5
08232402614a9b48895cc3d0aeb0e9f2	77	1	30.0	0	
08232402614a9b48895cc3d0aeb0e9f2	78	2	17.5	1	15.0
08232402614a9b48895cc3d0aeb0e9f2	79	0		1	89.0
08232402614a9b48895cc3d0aeb0e9f2	80	0		0	
08232402614a9b48895cc3d0aeb0e9f2	81	1	23.0	5	33.8
08232402614a9b48895cc3d0aeb0e9f2	82	2	43.0	3	20.3333333333
08232402614a9b48895cc3d0aeb0e9f2	83	1	24.0	0	
08232402614a9b48895cc3d0aeb0e9f2	84	0		0	
08232402614a9b48895cc3d0aeb0e9f2	85	0		0	
08232402614a9b48895cc3d0aeb0e9f2	86	0		0	
08232402614a9b48895cc3d0aeb0e9f2	87	0		0	
08232402614a9b48895cc3d0aeb0e9f2	88	0		0	
08232402614a9b48895cc3d0aeb0e9f2	89	0		0	
08232402614a9b48895cc3d0aeb0e9f2	90	1	62.0	2	14.0
08232402614a9b48895cc3d0aeb0e9f2	91	1	11.0	0	
08232402614a9b48895cc3d0aeb0e9f2	92	1	66.0	4	131.5
08232402614a9b48895cc3d0aeb0e9f2	93	1	60.0	3	63.0
08232402614a9b48895cc3d0aeb0e9f2	94	3	30.6666666667	1	4.0
